X,Y,original_S,original_T,original_N,lat,lon,icon_url
78.56640205,12.49595427,"184",,"Podhigai College of Engineering and Technology, Vinayakapuram, AdiyurPost, Tirupattur District 635601",12.495954270000000,78.566402049999994,./0.png
79.76873627,10.7703785,"185",,"Prime College of Architecture and Planning, Main Road, Kilvelur, Nagapattinam District 611104",10.770378500000000,79.768736270000005,./0.png
80.12598309,12.92308562,"186",,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar,Chennai 600048",12.923085620000000,80.125983090000005,./0.png
77.087017,11.061443,"187",,"PSG Institute Of Architecture And Planning, PSGITECH CAMPUS, AVINASHI ROA, NEELAMBUR 641062",11.061443000000001,77.087017000000003,./0.png
80.243838,13.066062,"188","4994","J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi
District 627852",13.066062000000001,80.243837999999997,./0.png
77.82773,10.400544,"189","5537","Jainee College of Engineering and Technology, Dindigul-Theni Main Road
(Near Vakkampatti), Dindigul District 624303",10.400544000000000,77.827730000000003,./0.png
80.1392999,13.363305,"190",,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi,Thiruvallur District 601206",13.363305000000000,80.139299899999997,./0.png
80.19610091,12.75218945,"191","2350","Jairupaa College of Engineering, Thottiapalayam, Kathankanni Post, Kangayam, Tiruppur District 641 604",12.752189449999999,80.196100909999998,./0.png
80.1444903,13.3354813,"192",,"R M K College of Engineering and Technology (Autonomous), Puduvoyal,Gummidipoondi Taluk, Thiruvallur District 601206",13.335481300000000,80.144490300000001,./0.png
80.1392999,13.363305,"193",,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi,Thiruvallur District 601206",13.363305000000000,80.139299899999997,./0.png
80.162749,13.086088,"194","1221","Jaya College of Engineering and Technology, Parivakkam, Poonamallee,
Chennai 600056",13.086088000000000,80.162749000000005,./0.png
78.0892487,11.8209734,"195",,"R P Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk,Salem District 636305",11.820973400000000,78.089248699999999,./0.png
80.23486565,13.0110983,"196","1106","Jaya Engineering College, Thirunindravur, Chennai 602024",13.011098300000000,80.234865650000003,./0.png
79.646169,13.195184,"197","1107","Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH
Road, Thiruvallur District 631204",13.195183999999999,79.646169000000000,./0.png
76.947717,11.221495,"198","1416","Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",11.221495000000001,76.947716999999997,./0.png
79.95126704,12.96395942,"199",,"Rajalakshmi School of Architecture, Thandalam, Sriperumpudur Taluk,Kancheepuram District 602105",12.963959420000000,79.951267040000005,./0.png
80.239932,13.007981,"200","1129","Jaya School of Architecture, Poonamallee By-Pass Road, Poonamallee,
Chennai 600 056",13.007980999999999,80.239931999999996,./0.png
79.95126704,12.96395942,"201",,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk,Kancheepuram District 602105",12.963959420000000,79.951267040000005,./0.png
